source,source_record_id,source_address,external_id,distance_m,operator_match,address_similarity,name_similarity,postcode_conflict,eligible,match_method,external_title,external_address,external_operator,external_source_url
ocm,ev_00192,"15620 Hume Hwy, Marulan, 2579",238126,428.89,True,0.8,0.0,False,False,,Marulan Roadhouse Northbound,"Hume Highway, Marulan, 2579",BP Pulse (AU),https://openchargemap.org/site/poi/details/238126
ocm,ev_00193,"15666 Hume Hwy, Marulan, 2579",238126,40.28,True,0.8,0.0,False,True,nearby_identity,Marulan Roadhouse Northbound,"Hume Highway, Marulan, 2579",BP Pulse (AU),https://openchargemap.org/site/poi/details/238126
ocm,ev_00193,"15666 Hume Hwy, Marulan, 2579",238125,493.3,True,0.5,0.0,False,False,,Marulan Roadhouse Southbound,"15597 Hume Hwy, Marulan",BP Pulse (AU),https://openchargemap.org/site/poi/details/238125
ocm,ev_00194,"157 Rouse Street, Tenterfield, NSW 2372, Australia",190680,3.49,True,0.111,0.0,False,True,nearby_identity,Nyngan [NRMA],"18 Cobar Street, Nyngan, 2825",NRMA,https://openchargemap.org/site/poi/details/190680
ocm,ev_00215,"17 Stanley St, Sydney, 2210",192687,236.65,True,0.571,0.0,False,False,,Stanley St Peakhurst NSW,"17-25 Stanley St, Peakhurst, 2210",Jolt,https://openchargemap.org/site/poi/details/192687
ocm,ev_00216,"17 Stewart St, Wollongong NSW 2500, Australia",266480,119.78,True,0.111,0.0,True,False,,NRMA Inverell,"59 Evans Street, Inverell, 2360",NRMA,https://openchargemap.org/site/poi/details/266480
ocm,ev_00225,"18 Dandaloo St, Nyngan, NSW 2825, Australia",266500,26.58,True,0.111,0.0,True,False,nearby_identity,NRMA Scone,"116 Liverpool Street, Scone, 2337",NRMA,https://openchargemap.org/site/poi/details/266500
ocm,ev_00227,"18 Silver St, Sydney, 2031",272630,238.28,False,0.111,0.0,False,False,,Royal Randwick,"73 Belmore Road, Randwick, 2031",Evie,https://openchargemap.org/site/poi/details/272630
ocm,ev_00229,"18 Victoria Avenue, Castle Hill NSW 2154",265390,18.34,True,1.0,0.0,False,True,nearby_identity,HomeCo Castle Hill,"18 Victoria Avenue, Castle Hill, 2154",Evie,https://openchargemap.org/site/poi/details/265390
ocm,ev_00236,"185 Princes Hwy, Narooma, 2546",109340,0.03,True,0.8,0.0,False,True,nearby_identity,Narooma Supercharger,"185 Princes Highway, Narooma",Tesla (including non-tesla),https://openchargemap.org/site/poi/details/109340
ocm,ev_00239,"188 Raglan St, Sydney, 2088",272686,14.93,True,0.667,0.0,False,True,nearby_identity,Raglan Street West,"188 Raglan St, Mosman, 2088",Evie,https://openchargemap.org/site/poi/details/272686
ocm,ev_00246,"19 Princes Hwy, Figtree NSW 2525, Australia",171646,151.11,True,0.2,0.0,False,False,,Wollongong Supercharger,"Figtree Grove Shopping Centre, The Avenue, Figtree, 2525",Tesla (including non-tesla),https://openchargemap.org/site/poi/details/171646
ocm,ev_00248,"19 Richmond Rd, Sydney, 2140",190417,1.73,False,0.571,0.0,True,False,nearby_identity,Richmond Tavistock No. 3 [Jolt],"19 Richmond Road, Strathfield, Sydney, 2135",(Unknown Operator),https://openchargemap.org/site/poi/details/190417
ocm,ev_00270,"2 Hercules Street, Murrumbateman, 2582",272500,6.15,True,1.0,0.0,False,True,nearby_identity,Murrumbateman Country Inn,"2 Hercules Street, Murrumbateman, 2582",Evie,https://openchargemap.org/site/poi/details/272500
ocm,ev_00277,"2 Ocean Dr, Kew, 2439",460617,13.14,True,1.0,0.0,False,True,nearby_identity,Kew Tesla Supercharger,"2 Ocean Drive, Kew, 2439",Tesla (including non-tesla),https://openchargemap.org/site/poi/details/460617
ocm,ev_00283,"2 Rosenthal Ave, Lane Cove NSW 2066",191165,3.71,True,0.625,0.0,False,True,nearby_identity,Evie Lane Cove,"2 Rosenthal Ave, “The Canopy”, Lane Cove",Evie,https://openchargemap.org/site/poi/details/191165
ocm,ev_00298,"20 Smidmore St, Marrickville NSW 2204",193048,28.55,True,0.286,0.0,True,False,nearby_identity,Marrickville Metro,"Smidmore Street, Sydney, 2044",Evie,https://openchargemap.org/site/poi/details/193048
ocm,ev_00300,"200 Crown St, Wollongong NSW 2500",235461,85.69,True,0.5,0.0,False,True,nearby_identity,Wollongong Central - Regent St Carpark,"Regent Street, Wollongong, 2500",Evie,https://openchargemap.org/site/poi/details/235461
ocm,ev_00303,"201 Manning River Drive, Taree, 2430",172652,10.59,True,0.571,0.0,False,True,nearby_identity,Taree South Service Centre [Evie],"Manning River Drive, Glenthorne, 2430",Evie,https://openchargemap.org/site/poi/details/172652
ocm,ev_00304,"201 Sloane St, Goulburn, 2580",79851,8.26,True,0.5,0.0,False,True,nearby_identity,Goulburn Supercharger [Tesla],"201 Sloan St, Goulburn",Tesla (Tesla-only charging),https://openchargemap.org/site/poi/details/79851
ocm,ev_00306,20-22 Camden Rd Campbelltown NSW 2560 Australia,266501,131.01,True,1.0,0.0,False,True,nearby_identity,Campbelltown Supercharger,"20-22 Camden Road, Campbelltown, 2560",Tesla (Tesla-only charging),https://openchargemap.org/site/poi/details/266501
ocm,ev_00306,20-22 Camden Rd Campbelltown NSW 2560 Australia,299879,223.49,False,0.571,0.0,False,False,,Chargefox Charging Station,"38 Camden Rd, Campbelltown, 2560",Chargefox,https://openchargemap.org/site/poi/details/299879
ocm,ev_00323,"211 Lake Entrance Rd, Shellharbour City Centre, 2529",479816,401.72,True,0.875,0.0,False,False,,Shellharbour Ampcharge,"Lake Entrance Road, Shellharbour City Centre, 2529",Ampol AmpCharge,https://openchargemap.org/site/poi/details/479816
ocm,ev_00332,"221 Wolseley St, Jamisontown NSW 2750",272693,13.44,True,1.0,0.0,True,False,nearby_identity,Jamisontown,"221 Wolseley Street, Jamisontown, 2750",Evie,https://openchargemap.org/site/poi/details/272693
ocm,ev_00334,"224 Princes Hwy, Wollongong, 2519",273425,37.93,True,0.571,0.0,False,True,nearby_identity,Fairy Meadow [bp pulse],"224 Princes Hwy, Fairy Meadow, 2519",BP Pulse (AU),https://openchargemap.org/site/poi/details/273425
ocm,ev_00341,"227 Railway Terrace, Schofields NSW 2762",191162,71.25,True,0.5,0.0,False,True,nearby_identity,Coles Schofields,"227 Railway Rerrace, Schofields",Evie,https://openchargemap.org/site/poi/details/191162
ocm,ev_00343,"2285 Pacific Hwy, Heatherbrae, 2324",79490,83.66,True,1.0,0.0,False,True,nearby_identity,Heatherbrae Supercharger [Tesla],"2285 Pacific Highway, Heatherbrae, 2324",Tesla (Tesla-only charging),https://openchargemap.org/site/poi/details/79490
ocm,ev_00354,"24 Cooper St, Macksville, 2447",190392,29.29,True,0.714,0.0,False,True,nearby_identity,Evie Macksville,"24 Cooper St, Ampol Foodary, Macksville, 2447",Evie,https://openchargemap.org/site/poi/details/190392
ocm,ev_00357,"24 Sallys Corner Rd, Exeter, 2579",266620,8.48,True,0.833,0.0,False,True,nearby_identity,Exeter Supercharger,"Sallys Corner Rd, Exeter, 2579",Tesla (Tesla-only charging),https://openchargemap.org/site/poi/details/266620
ocm,ev_00357,"24 Sallys Corner Rd, Exeter, 2579",238124,476.13,False,0.0,0.0,False,False,,Sally’s Corner,"Hume Hwy, Sutton Forest Service Centre",Evie,https://openchargemap.org/site/poi/details/238124
ocm,ev_00364,"24-42 King Georges Rd, Sydney, 2195",273436,27.39,True,0.667,0.0,False,True,nearby_identity,Wiley Park [bp pulse],"24-42 King Georges Road, Wiley Park, 2195",BP Pulse (AU),https://openchargemap.org/site/poi/details/273436
ocm,ev_00369,"25 Frenchs Forest Rd E, Frenchs Forest NSW 2086",272637,13.55,True,1.0,0.0,False,True,nearby_identity,Allambie Grove Business Park,"25 Frenchs Forest Rd E, Frenchs Forest, 2086",Evie,https://openchargemap.org/site/poi/details/272637
ocm,ev_00370,"250 Comur St, Yass, 2582",307990,43.75,True,0.6,0.0,False,True,nearby_identity,Woolworths Yass,"Comur Street, Yass",Chargefox,https://openchargemap.org/site/poi/details/307990
ocm,ev_00370,"250 Comur St, Yass, 2582",296045,214.17,False,0.5,0.0,False,False,,Tesla Superchargers Yass,"Lead Street, Yass, 2582",Tesla (including non-tesla),https://openchargemap.org/site/poi/details/296045
ocm,ev_00374,"253 Pacific Hwy, Coffs Harbour, 2450",97619,0.09,True,1.0,0.0,False,True,nearby_identity,Coffs Harbour Supercharger [Tesla],"253 Pacific Highway, Coffs Harbour, 2450",Tesla (Tesla-only charging),https://openchargemap.org/site/poi/details/97619
ocm,ev_00377,"26 Aspect Dr, Coffs Harbour, 2450",474459,136.25,False,0.333,0.0,False,False,,Big Banana Tesla Supercharger,"351 Pacific Highway, Coffs Harbour, 2450",(Unknown Operator),https://openchargemap.org/site/poi/details/474459
ocm,ev_00384,"260A Liverpool Rd, Ashfield NSW 2131",272641,0.04,True,1.0,0.0,False,True,nearby_identity,Ashfield Mall,"260A Liverpool Rd, Ashfield, 2131",Evie,https://openchargemap.org/site/poi/details/272641
ocm,ev_00394,"28 Auburn Street, Moree, NSW 2400, Australia",190915,41.58,True,0.125,0.0,False,False,,NRMA Jerilderie,"Powell Street, Jerilderie, 2716",NRMA,https://openchargemap.org/site/poi/details/190915
ocm,ev_00396,"28 Lawson St, Byron Bay, 2481",273195,18.49,False,0.833,0.0,False,False,nearby_identity,Byron Bay Library,"Lawson Street, Byron Bay, 2481",Chargefox,https://openchargemap.org/site/poi/details/273195
ocm,ev_00401,"2848 Pacific Hwy, Tyndale NSW, 2464",190224,63.36,True,0.222,0.0,True,False,,Tyndale Shell Roadhouse,"2848 Big River Way, Tyndale, 2460",Evie,https://openchargemap.org/site/poi/details/190224
ocm,ev_00408,"29-55 Twynam St, Narrandera, 2700",126130,16.95,True,0.571,0.0,False,True,nearby_identity,Narrandera Marie Bashir Park [NRMA],"31 Twynam Street, Narrandera, 2700",NRMA,https://openchargemap.org/site/poi/details/126130
ocm,ev_00409,"29-55 Twynam St, Narrandera, 2700",126130,203.67,True,0.571,0.0,False,False,,Narrandera Marie Bashir Park [NRMA],"31 Twynam Street, Narrandera, 2700",NRMA,https://openchargemap.org/site/poi/details/126130
ocm,ev_00412,"2A Beach Rd, Batemans Bay, 2536",157566,12.91,True,1.0,0.0,False,True,nearby_identity,Batemans Bay Visitor Centre [NRMA],"2A Beach Road, Batemans Bay, 2536",NRMA,https://openchargemap.org/site/poi/details/157566
ocm,ev_00412,"2A Beach Rd, Batemans Bay, 2536",209950,218.55,True,0.333,0.0,False,False,,Batemans Bay Regional Arts Aquatic & Leisure Centre [NRMA],"12 Vesper Street, Batemans Bay, 2536",NRMA,https://openchargemap.org/site/poi/details/209950
ocm,ev_00412,"2A Beach Rd, Batemans Bay, 2536",190706,264.64,False,0.333,0.0,False,False,,Dan Murphy's,"51 Orient Street, Batemans Bay, 2536",Evie,https://openchargemap.org/site/poi/details/190706
ocm,ev_00416,"3 Broomfield St, Cobar, NSW 2835, Australia",190681,0.48,True,0.111,0.0,False,True,nearby_identity,Bourke [NRMA],"15 Mitchell St, Bourke, 2840",NRMA,https://openchargemap.org/site/poi/details/190681
ocm,ev_00435,"303 Henry Parry Dr, Central Coast, 2250",508148,160.19,False,0.1,0.0,False,False,,Pacific Highway,"Pacific Highway, Wyoming, 2250",BP Pulse (AU),https://openchargemap.org/site/poi/details/508148
ocm,ev_00455,"32 Sydney St, Tarcutta, 2652",190351,4.59,True,0.8,0.0,False,True,nearby_identity,Tarcutta Roadhouse [Evie],"32 Sydney Street, Tarcutta",Evie,https://openchargemap.org/site/poi/details/190351
ocm,ev_00457,"322 Woodville Rd, Guildford NSW 2161",272700,82.95,True,1.0,0.0,False,True,nearby_identity,Red Rooster Guildford,"322 Woodville Road, Guildford, 2161",Evie,https://openchargemap.org/site/poi/details/272700
ocm,ev_00461,"329-339 Princes Hwy, Sydney, 2044",273427,25.91,True,0.5,0.0,False,True,nearby_identity,bp pulse Sydenham,"339 Princes Hwy, St Peters, 2044",BP Pulse (AU),https://openchargemap.org/site/poi/details/273427
ocm,ev_00466,"330 Pennant Hills Rd, Pennant Hills NSW 2120",272622,0.0,False,1.0,0.0,False,False,nearby_identity,Pennant Hills Toyota,"330 Pennant Hills Road, Pennant Hills, 2120",Chargefox,https://openchargemap.org/site/poi/details/272622
ocm,ev_00470,"34 Annie Pyers Dr, Gundagai, 2722",79760,7.4,True,1.0,0.0,False,True,nearby_identity,Gundagai Supercharger [Tesla],"34 Annie Pyers Drive, Gundagai, 2722",Tesla (Tesla-only charging),https://openchargemap.org/site/poi/details/79760
ocm,ev_00470,"34 Annie Pyers Dr, Gundagai, 2722",471033,112.13,False,0.714,0.0,False,False,nearby_identity,Dog on the Tuckerbox,"37 Annie Pyers Drive, Gundagai, 2722",NRMA,https://openchargemap.org/site/poi/details/471033
ocm,ev_00479,"345 Victoria Ave, Chatswood NSW 2067",266872,67.86,False,1.0,0.0,False,False,nearby_identity,Chatswood Chase Chargefox,"345 Victoria Avenue, Chatswood, 2067",Chargefox,https://openchargemap.org/site/poi/details/266872
ocm,ev_00481,"345 Victoria Ave, Sydney, 2067",266872,230.95,True,0.667,0.0,False,False,,Chatswood Chase Chargefox,"345 Victoria Avenue, Chatswood, 2067",Chargefox,https://openchargemap.org/site/poi/details/266872
ocm,ev_00482,"3483 Jerrys Plains Rd, Jerrys Plains, 2330",129982,99.58,True,0.222,0.0,False,False,,Hollydene Supercharger [Tesla],"3483 Golden Hwy, Jerry's Plains",Tesla (including non-tesla),https://openchargemap.org/site/poi/details/129982
ocm,ev_00484,"3-5 Underwood Rd, Homebush NSW 2140",272618,11.74,False,1.0,0.0,False,False,nearby_identity,ENGIE - DFO Homebush,"3 -5 Underwood Road, Homebush, 2140",Chargefox,https://openchargemap.org/site/poi/details/272618
ocm,ev_00496,"37 Nabiac St, Nabiac, 2312",161993,20.12,True,0.75,0.0,False,True,nearby_identity,Nabiac [NRMA],"Nabiac Street, Nabiac, 2312",NRMA,https://openchargemap.org/site/poi/details/161993
ocm,ev_00501,"38 Abbott Rd, Seven Hills NSW 2147",170607,32.87,False,1.0,0.0,False,False,nearby_identity,Ampol Woolworths MetroGo Seven Hills,"38 Abbott Rd, Seven Hills, 2147",Evie,https://openchargemap.org/site/poi/details/170607
ocm,ev_00501,"38 Abbott Rd, Seven Hills NSW 2147",273870,274.7,False,0.714,0.0,False,False,,bp pulse Seven Hills,"26 Abbott Road, Seven Hills, 2147",BP Pulse (AU),https://openchargemap.org/site/poi/details/273870
ocm,ev_00502,"38 Flora St, Sydney, 2232",191280,181.72,False,0.125,0.0,False,False,,Tesla Supercharger South Village,"Princes Highway, Kirrawee, 2232",Tesla (Tesla-only charging),https://openchargemap.org/site/poi/details/191280
ocm,ev_00503,"38 Swift St, Holbrook, 2644",296044,49.15,True,0.8,0.0,False,True,nearby_identity,Tesla Supercharger Holbrook,"Swift Street, Holbrook, 2644",Tesla (Tesla-only charging),https://openchargemap.org/site/poi/details/296044
ocm,ev_00513,"4 Defries Ave, Sydney, 2017",272616,11.84,False,0.667,0.0,False,False,nearby_identity,NRMA - Sydney,"4 Defries Avenue, Zetland, 2017",Chargefox,https://openchargemap.org/site/poi/details/272616
ocm,ev_00513,"4 Defries Ave, Sydney, 2017",191062,160.18,False,0.111,0.0,False,False,,Audi Centre Sydney,"895 South Dowling Street, Zetland, 2017",Chargefox,https://openchargemap.org/site/poi/details/191062
ocm,ev_00517,"4 Tindall St, Sydney, 2560",299879,194.38,False,0.111,0.0,False,False,,Chargefox Charging Station,"38 Camden Rd, Campbelltown, 2560",Chargefox,https://openchargemap.org/site/poi/details/299879
ocm,ev_00517,"4 Tindall St, Sydney, 2560",266501,209.28,False,0.1,0.0,False,False,,Campbelltown Supercharger,"20-22 Camden Road, Campbelltown, 2560",Tesla (Tesla-only charging),https://openchargemap.org/site/poi/details/266501
ocm,ev_00519,"40 Gouldsbury St, Sydney, 2088",191164,344.99,True,0.0,0.0,False,False,,Evie Mosman,"6 Myahgah Road, Mosman",Evie,https://openchargemap.org/site/poi/details/191164
ocm,ev_00519,"40 Gouldsbury St, Sydney, 2088",272686,350.06,True,0.25,0.0,False,False,,Raglan Street West,"188 Raglan St, Mosman, 2088",Evie,https://openchargemap.org/site/poi/details/272686
ocm,ev_00528,"401 Cabramatta Rd W, Cabramatta NSW 2166",191161,14.32,True,0.429,0.0,False,True,nearby_identity,Evie Cabramatta,"Hungry Jacks, 401 Cabramatta Road, Cabramatta",Evie,https://openchargemap.org/site/poi/details/191161
ocm,ev_00529,"403 Tarean Rd, Karuah, 2324",172919,23.65,True,1.0,0.0,False,True,nearby_identity,Karuah [Chargefox],"403 Tarean Road, Karuah, 2324",Chargefox,https://openchargemap.org/site/poi/details/172919
ocm,ev_00542,"42 Camden Rd, Sydney, 2560",299879,107.62,True,0.429,0.0,False,False,,Chargefox Charging Station,"38 Camden Rd, Campbelltown, 2560",Chargefox,https://openchargemap.org/site/poi/details/299879
ocm,ev_00542,"42 Camden Rd, Sydney, 2560",266501,126.84,False,0.375,0.0,False,False,,Campbelltown Supercharger,"20-22 Camden Road, Campbelltown, 2560",Tesla (Tesla-only charging),https://openchargemap.org/site/poi/details/266501
ocm,ev_00551,"44 Bangalow Rd, Ballina, 2478",190225,35.19,True,1.0,0.0,False,True,nearby_identity,NRMA Ballina,"44 Bangalow Road, Ballina, 2478",Chargefox,https://openchargemap.org/site/poi/details/190225
ocm,ev_00555,"44 Molesworth St, Lismore, 2480",273220,31.19,True,1.0,0.0,False,True,nearby_identity,Lismore City Council,"44 Molesworth St, Lismore, 2480",Chargefox,https://openchargemap.org/site/poi/details/273220
ocm,ev_00565,"4-6 New St, Lawson NSW 2783",266540,1.77,True,1.0,0.0,False,True,nearby_identity,Evie Lawson,"4-6 New Street, Lawson, 2783",Evie,https://openchargemap.org/site/poi/details/266540
ocm,ev_00566,"4-6 Niangala Cl, Belrose NSW 2085",272633,31.1,True,0.714,0.0,False,True,nearby_identity,Belrose Home,"4-6 Niangala Close, Belrose, 2085",Evie,https://openchargemap.org/site/poi/details/272633
ocm,ev_00606,"528 John Oxley Dr, Thrumster, 2444",172920,27.85,True,0.833,0.0,False,True,nearby_identity,Sovereign Place [NRMA],"John Oxley Drive, Thrumster, 2444",NRMA,https://openchargemap.org/site/poi/details/172920
ocm,ev_00606,"528 John Oxley Dr, Thrumster, 2444",480398,44.56,False,0.833,0.0,False,False,nearby_identity,John Oxley Drive,"John Oxley Drive, Thrumster, 2444",Tesla (including non-tesla),https://openchargemap.org/site/poi/details/480398
ocm,ev_00609,"53 Sydney Rd, Goulburn, 2580",190003,8.51,False,0.667,0.0,False,False,nearby_identity,Sydney Road,"Sydney Road, Bradfordville, Goulburn, 2580",NRMA,https://openchargemap.org/site/poi/details/190003
ocm,ev_00612,"53A Orient St, Batemans Bay, 2536",190706,89.64,True,0.714,0.0,False,True,nearby_identity,Dan Murphy's,"51 Orient Street, Batemans Bay, 2536",Evie,https://openchargemap.org/site/poi/details/190706
ocm,ev_00612,"53A Orient St, Batemans Bay, 2536",157566,312.33,False,0.333,0.0,False,False,,Batemans Bay Visitor Centre [NRMA],"2A Beach Road, Batemans Bay, 2536",NRMA,https://openchargemap.org/site/poi/details/157566
ocm,ev_00612,"53A Orient St, Batemans Bay, 2536",209950,453.49,False,0.5,0.0,False,False,,Batemans Bay Regional Arts Aquatic & Leisure Centre [NRMA],"12 Vesper Street, Batemans Bay, 2536",NRMA,https://openchargemap.org/site/poi/details/209950
ocm,ev_00617,"54-76 Captain Cook Dr, Caringbah NSW 2229",272635,13.88,True,1.0,0.0,False,True,nearby_identity,BP Caringbah,"54-76 Captain Cook Drive, Caringbah, 2229",Evie,https://openchargemap.org/site/poi/details/272635
ocm,ev_00627,"56 Morpeth St, Harwood, 2465",171146,9.53,True,1.0,0.0,False,True,nearby_identity,Maclean Supercharger,"56 Morpeth St., Harwood, 2465",Tesla (Tesla-only charging),https://openchargemap.org/site/poi/details/171146
ocm,ev_00636,"58 Phillip St, West Tamworth, 2340",113602,20.67,True,0.4,0.0,False,True,nearby_identity,Tamworth Supercharger,"West Tamworth League Club, 21 Park Street, Tamworth, 2340",Tesla (Tesla-only charging),https://openchargemap.org/site/poi/details/113602
ocm,ev_00637,"580 Parramatta Rd, Sydney, 2132",272684,14.11,False,0.429,0.0,False,False,nearby_identity,BP Ashfield,"586A Parramatta Rd, Croydon, 2132",Evie,https://openchargemap.org/site/poi/details/272684
ocm,ev_00638,"580 Princes Hwy, Sydney, 2232",191280,77.03,True,0.5,0.0,False,True,nearby_identity,Tesla Supercharger South Village,"Princes Highway, Kirrawee, 2232",Tesla (Tesla-only charging),https://openchargemap.org/site/poi/details/191280
ocm,ev_00643,"59-61 Pacific Hwy Cnr Unwin Rd, Waitara, NSW, 2077",278525,10.01,True,0.6,0.0,False,True,nearby_identity,Ampol Waitara,"Corner Pacific Highway, Unwin Road, Waitara, 2077",Ampol AmpCharge,https://openchargemap.org/site/poi/details/278525
ocm,ev_00647,"6 Boundary St, Sydney, 2081",272620,0.07,True,0.667,0.0,False,True,nearby_identity,Berowra Tennis Centre,"6 Boundary Street, Berowra, 2081",Chargefox,https://openchargemap.org/site/poi/details/272620
ocm,ev_00649,"6 Castlereagh St Gilgandra, NSW 2827, Australia",190683,202.61,True,0.111,0.0,False,False,,Walgett [NRMA],"26 Neilly Street, Walgett, 2832",NRMA,https://openchargemap.org/site/poi/details/190683
ocm,ev_00653,"6 Myahgah Rd, Sydney, 2088",191164,12.23,True,0.5,0.0,False,True,nearby_identity,Evie Mosman,"6 Myahgah Road, Mosman",Evie,https://openchargemap.org/site/poi/details/191164
ocm,ev_00681,"7 Bungan St, Sydney, 2103",190757,11.89,True,0.375,0.0,False,True,nearby_identity,Mona Vale [JOLT],"2 Bungan St, Mona Vale, 2103",Jolt,https://openchargemap.org/site/poi/details/190757
ocm,ev_00681,"7 Bungan St, Sydney, 2103",192929,71.12,True,0.222,0.0,False,False,,Mona Vale library carpark [JOLT],"1 Park St, Mona Vale, 2103",Jolt,https://openchargemap.org/site/poi/details/192929
ocm,ev_00687,"7 Tank St, Lithgow, 2790",154488,7.72,True,0.6,0.0,False,True,nearby_identity,Lithgow Workmen's Club,"Tank St, Lithgow",NRMA,https://openchargemap.org/site/poi/details/154488
ocm,ev_00698,"73 Belmore Road, Randwick NSW 2031",272630,14.6,True,1.0,0.0,False,True,nearby_identity,Royal Randwick,"73 Belmore Road, Randwick, 2031",Evie,https://openchargemap.org/site/poi/details/272630
ocm,ev_00699,"731-741 Military Rd, Sydney, 2088",272686,300.11,False,0.1,0.0,False,False,,Raglan Street West,"188 Raglan St, Mosman, 2088",Evie,https://openchargemap.org/site/poi/details/272686
ocm,ev_00699,"731-741 Military Rd, Sydney, 2088",191164,409.87,False,0.111,0.0,False,False,,Evie Mosman,"6 Myahgah Road, Mosman",Evie,https://openchargemap.org/site/poi/details/191164
ocm,ev_00704,"76 Cowper St, Wallsend, 2287",148545,26.25,True,1.0,0.0,False,True,nearby_identity,Wallsend [NRMA],"76 Cowper Street, Wallsend, 2287",NRMA,https://openchargemap.org/site/poi/details/148545
ocm,ev_00706,"76 Wingewarra St, Dubbo, 2830",121546,0.02,True,1.0,0.0,False,True,nearby_identity,Dubbo Supercharger [Tesla],"76 Wingewarra Street, Dubbo, 2830",Tesla (including non-tesla),https://openchargemap.org/site/poi/details/121546
ocm,ev_00706,"76 Wingewarra St, Dubbo, 2830",191955,73.05,False,0.6,0.0,False,False,nearby_identity,NRMA Dubbo,"Wingewarra Street, Dubbo",NRMA,https://openchargemap.org/site/poi/details/191955
ocm,ev_00708,"77 Darling St, Cowra, 2794",156010,89.38,True,1.0,0.0,False,True,nearby_identity,Cowra Regional Art Gallery,"77 Darling Street, Cowra, 2794",NRMA,https://openchargemap.org/site/poi/details/156010
ocm,ev_00713,"78 Great Western Hwy Cnr Ross St, Glenbrook, NSW, 2773",297042,7.92,True,0.667,0.0,False,True,nearby_identity,AmpCharge Charging Station,"78 Great Western Highway, Glenbrook, 2773",Ampol AmpCharge,https://openchargemap.org/site/poi/details/297042
ocm,ev_00721,"8 Kosciuszko Rd, Jindabyne, 2627",190861,219.41,False,0.222,0.0,False,False,,Snowy River Ave Car Park,"3 Snowy River Ave, Jindabyne, 2627",NRMA,https://openchargemap.org/site/poi/details/190861
ocm,ev_00727,"80 Little Barber St, Gunnedah, 2380",274452,50.73,False,0.556,0.0,False,False,nearby_identity,NRMA Fast Charger Gunnedah,"Kepreotes Carpark, 73 Little Barber Street, Gunnedah, 2380",(Unknown Operator),https://openchargemap.org/site/poi/details/274452
ocm,ev_00730,"81 Meehan St, Yass NSW 2582, Australia",191177,8.32,True,0.111,0.0,False,True,nearby_identity,Stewart Street Carpark [NRMA],"17 Stewart Street, Wollongong, 2500",NRMA,https://openchargemap.org/site/poi/details/191177
ocm,ev_00735,"82 Marsh St, Armidale, NSW 2350, Australia",190668,180.97,True,0.111,0.0,False,False,,Temora Council Chambers,"Little Hoskins Street, Temora, 2666",NRMA,https://openchargemap.org/site/poi/details/190668
ocm,ev_00736,"82A O'Connell St, Sydney, 2747",191163,51.3,True,0.571,0.0,False,True,nearby_identity,"Evie Caddens Corner, Kingswood.","82a O’Connell Street, Kinswoid",Evie,https://openchargemap.org/site/poi/details/191163
ocm,ev_00739,"85/91 Commissioner St, Cooma, 2630",90199,0.1,True,1.0,0.0,False,True,nearby_identity,Cooma Supercharger,"85-91 Commissioner Street, Cooma, NSW 2630",Tesla (Tesla-only charging),https://openchargemap.org/site/poi/details/90199
ocm,ev_00750,"88 Christie St, St Leonards NSW 2065",272632,14.64,True,1.0,0.0,False,True,nearby_identity,Civic Plaza 88 Christie,"88 Christie St, St Leonards, 2065",Evie,https://openchargemap.org/site/poi/details/272632
ocm,ev_00755,"89 Barwan St, Narrabri, NSW 2390, Australia,",312274,165.88,False,0.111,0.0,False,False,,Tesla Supercharger - Coles Tenterfield,"1 Crown St, Tenterfield, 2372",Tesla (including non-tesla),https://openchargemap.org/site/poi/details/312274
ocm,ev_00756,"89 Market St, Balranald, 2715",190671,20.86,True,1.0,0.0,False,True,nearby_identity,Balranald [NRMA],"89 Market Street, Balranald, 2715",NRMA,https://openchargemap.org/site/poi/details/190671
ocm,ev_00759,"895 South Dowling St, Sydney, 2017",191062,15.67,True,0.667,0.0,False,True,nearby_identity,Audi Centre Sydney,"895 South Dowling Street, Zetland, 2017",Chargefox,https://openchargemap.org/site/poi/details/191062
ocm,ev_00759,"895 South Dowling St, Sydney, 2017",272616,167.3,True,0.111,0.0,False,False,,NRMA - Sydney,"4 Defries Avenue, Zetland, 2017",Chargefox,https://openchargemap.org/site/poi/details/272616
ocm,ev_00764,"9 Eastern Valley Way, Northbridge NSW 2063",272694,24.34,True,1.0,0.0,False,True,nearby_identity,Northbridge Plaza,"9 Eastern Valley Way, Northbridge, 2063",Evie,https://openchargemap.org/site/poi/details/272694
ocm,ev_00772,"91 Spring St, Sydney, 2022",272634,37.97,True,0.571,0.0,False,True,nearby_identity,Eastgate Bondi Junction,"91 Spring St , NSW 2022, Bondi Junction, 2022",Evie,https://openchargemap.org/site/poi/details/272634
ocm,ev_00777,"93 Byamee St, Dapto NSW 2530",272496,47.2,True,0.5,0.0,False,True,nearby_identity,Evie Dapto Mall,"Moombara Street, Dapto, 2530",Evie,https://openchargemap.org/site/poi/details/272496
ocm,ev_00783,"9-49 Chapel Rd, Bankstown NSW 2200",191160,5.12,True,0.833,0.0,False,True,nearby_identity,Bankstown [Evie],"9-49 Chapel Road, Bankstown",Evie,https://openchargemap.org/site/poi/details/191160
